"store_id","product_code","product_name","quantity","brand","category","description","product_id"
"49","4104420036826","Grüner Tee Sencha","16","Alnatura","Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Grüntee","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-001, FSC, FSC Mix, Bio7-initative, China-Landwirtschaft","79"
"17","4104420232617","Tee Kurkuma orange","13","Alnatura","Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Kräutertees","Bio","80"
"83","4104420186439","Gemüse-Stäbchen","3","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fertiggerichte, Pflanzliche Mahlzeiten","Bio, Bio 7 Initiative","81"
"5","4104420142107","Eistee Zitronengras","3","Alnatura","Boissons, Boissons sans alcool, Boissons au thé, Thés glacés","Bio, Végétarien, Bio européen, Agriculture non UE, Végétalien, DE-ÖKO-007, Agriculture UE, Agriculture UE/Non UE","82"
"54","4104420135062","Alnatura Speisequark Magerstufe","16","Alnatura","Milchprodukte, Fermentierte Lebensmittel, Desserts, Fermentierte Milch, Käse, Milchnachspeisen, Quark, en:Cream cheeses, Magerquark","Bio, EU-Öko-Verordnung","83"
"49","42274285","Räucher Tofu","19","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Meat alternatives, Tofu, en:Smoked tofu","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, Bio 7 Initiative, DE-ÖKO-006, EU-Landwirtschaft, Naturland, The Vegan Society, en:Eg-oko-verordnung","84"
"20","4104420186316","Mandel Drink","18","Alnatura","Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Fruits à coques et dérivés, Boissons à base de végétaux, Substituts du lait, Boissons végétales, Boissons végétales de fruits à coque, Laits d'amande","Bio, Végétarien, Bio européen, Sans gluten, Végétalien, de:Bio 7 Initiative, DE-ÖKO-006, Agriculture UE, en:FSC, Sans lactose, en:eg-oko-verordnung","85"
"33","4104420055421","Amandes","3","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Nüsse und Nussprodukte, Nüsse, Nusskerne, Mandeln, Mandeln ohne Schale","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, Bio 7 Initiative, AT-BIO-301","86"
"59","4104420231146","Buch Weizen Flocken","12","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien, Getreideflocken, Frühstücksflocken, Buchweizenflocken","Bio","87"
"71","8710573526464","So Vegan So Fein Weisse Kokos","5","Brinkers","Frühstücke, Brotaufstriche, Süße Brotaufstriche, fr:Pâtes à tartiner","Bio, Vegetarisch, EU-Öko-Verordnung, Fairer Handel, Glutenfrei, Vegan, Ohne Palmöl, The Vegan Society, en:Eg-oko-verordnung","88"
"10","4104420024564","Agavendicksaft","17","Alnatura","Süßstoffe, Sirups, Einfache Sirupe, Zucker, Agavensäfte","Bio, Vegetarisch, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, Vegan, Bio 7 Initiative, DE-ÖKO-001, AB Agriculture Biologique, fr:Triman","89"
"61","42315766","Seidentofu","6","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Meat alternatives, Fleisch-Ersatzprodukte, Tofu","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-007, EU-Landwirtschaft, The Vegan Society, fr:Triman","90"
"49","4104420239050","Streichcreme Gartenkräuter","4","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Pflanzliche Brotaufstriche, Gesalzene Aufstriche, en:Vegan vegetable spreads","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-005","91"
"5","4104420031746","Gemüse Bouillon","11","Alnatura","null","Bio, Végétarien, Végétalien, Sans sucre ajouté, en:The Vegan Society","92"
"76","5411188129554","Hafer No sugars","0","Provamel","Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Céréales et pommes de terre, Substituts de produits laitiers, Graines, Céréales et dérivés, Boissons à base de végétaux, Céréales en grains, Substituts du lait, Boissons végétales, Boissons végétales de céréales, Boissons à l'avoine, Avoines","Peu ou pas de sucre, Bio, Végétarien, Bio européen, Agriculture non UE, Végétalien, BE-BIO-01, Certifié par Certisys, Agriculture UE, Agriculture UE/Non UE, en:FSC, Sans lactose, Sans sucre, Nutriscore, Nutriscore B, AB Agriculture Biologique","93"
"17","4006040000211","Erdnussmus fein","1","Rapunzel","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Hülsenfruchtbutter, Nußbutter, Erdnussbutter","Bio, Vegetarisch, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, Vegan, DE-ÖKO-006","94"
"80","4104420017023","Gemüse-Nudel-Suppe","10","Alnatura","Fertiggerichte, en:Готови ястия","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, BG-BIO-14, DE-ÖKO-001, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Grüner Punkt","95"
"12","4280001196933","Smiling Fruits Pfirsich Aprikose","19","Blattfrisch","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Brotaufstriche, Pflanzliche Brotaufstriche, Süße Brotaufstriche, Konfitüren und Marmeladen, Konfitüren, Multifrucht Konfitüren","Bio, EU-Öko-Verordnung, Biodynamische Landwirtschaft, Demeter","96"
"73","4104420084063","Kürbis pur","11","Alnatura","Babynahrung","Bio, Biodynamische Landwirtschaft, Demeter","97"
"44","4104420231054","Nuss Lebkuchen","15","Alnatura","Imbiss, Süßer Snack, Kekse und Kuchen, Lebkuchen","null","98"
"15","4280001196919","Waldfrucht","6","Blattfrisch","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Brotaufstriche, Pflanzliche Brotaufstriche, Süße Brotaufstriche, Konfitüren und Marmeladen, Konfitüren, Marmeladen aus roten Früchten, Multifrucht Konfitüren, Gemischte Beerenmarmeladen","Bio, EU-Öko-Verordnung, Biodynamische Landwirtschaft, Demeter","99"
"21","4280001196926","Erdbeere Cranberry","6","Blattfrisch","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Brotaufstriche, Pflanzliche Brotaufstriche, Süße Brotaufstriche, Konfitüren und Marmeladen, Konfitüren, Multifrucht Konfitüren","Bio, EU-Öko-Verordnung, Biodynamische Landwirtschaft, Demeter","100"
"59","3800233780420","Mandelmuss","0","Bett'r","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Nußbutter, Mandelmus","Bio, EU-Öko-Verordnung, BG-BIO-22, EU-Landwirtschaft","101"
"79","3800233780468","Erdnussmuss crunchy","18","Bett'r","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Brotaufstriche, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Hülsenfruchtbutter, Erdnussbutter","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, BG-BIO-22","102"
"11","3800233780451","Erdnussmuss","2","Bett'r","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Brotaufstriche, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Hülsenfruchtbutter, Erdnussbutter","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, BG-BIO-22","103"
"36","3800233780444","Cashewmus superfrein","12","bett'r","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Nußbutter, Cashewmus","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, BG-BIO-22","104"
"27","4104420033641","Kokos Milch","11","Alnatura","Pflanzliche Lebensmittel und Getränke, Getränke, en:Dairy substitutes, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Kokosmilch","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, en:eg-oko-verordnung, LK-BIO-149, The Vegan Society","105"
"73","4104420227620","Kinder Tomatensauce","13","Alnatura","Gewürzmittel, Saucen, Tomatensaucen, Ketchup","Ohne Zuckerzusatz","106"
"10","4260355580534","Kokosfett","5","Bio Planete","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Fette, Pflanzenfette, Pflanzenöle, Frucht- und Fruchtsamenöle, Kokosöle","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan","107"
"50","6430015536579","Oat drink","0","Aito,Fazer","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Getreidemilch, Hafermilch","Bio, EU-Öko-Verordnung, EU-Landwirtschaft, FSC, FSC Mix, SE-EKO-01","108"
"84","4104420028142","Curry Gewürz Ketchup","9","Alnatura","Condiments, Sauces, Sauces tomate, Ketchup, en:groceries","Bio, Végétarien, Bio européen, Végétalien, de:Bio 7 Initiative, DE-ÖKO-001, Agriculture UE, en:Eu-oko-verordnung","109"
"74","4104420179721","Mandel Mus braun","9","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Nußbutter, Mandelmus, Braunes Mandelmus","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-039, en:eg-oko-verordnung, EU-Landwirtschaft, Hergestellt in Deutschland","110"
"62","4104420028241","Alnatura Basilikum Gerebelt Basilic , Finement Coupé","0","Alnatura","null","Bio, Biodynamische Landwirtschaft, Demeter","111"
"34","4260650043604","3korn proteinquelle","12","Alnatura","null","Bio, EU-Öko-Verordnung, Biodynamische Landwirtschaft, Demeter, en:Eg-oko-verordnung","112"
"34","4104420038103","Schwarzer Tee - Alnatura - 35 G","9","Alnatura","Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Schwarztees","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, Bio 7 Initiative, Biodynamische Landwirtschaft, DE-ÖKO-001, Demeter, FSC, FSC Mix, The Vegan Society, en:Fsc-c107894","113"
"62","4006040002017","Cashewmus","2","Rapunzel","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Nußbutter, Cashewmus","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-006, Grüner Punkt, en:Hand in hand, en:India agriculture","114"
"54","5411188119401","Kokos. Mandel.","9","Provamel","Aliments et boissons à base de végétaux, Boissons, Substituts de produits laitiers, Boissons à base de végétaux, Substituts du lait, Boissons végétales, Boissons multivégétaux","Bio, Végétarien, Bio européen, Sans gluten, Agriculture non UE, Végétalien, BE-BIO-01, Agriculture UE, Agriculture UE/Non UE, en:FSC, Sans lactose, AB Agriculture Biologique","115"
"25","4104420240940","Kokos cuisine","10","Alnatura","null","Vegetarisch, Vegan, The Vegan Society","116"
"17","4104420140820","Himbeer-Lassi","1","Alnatura","Getränke, Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Milchgetränke, Fermentierte Getränke, Fermentierte Milchgetränke, Lassi","Bio","117"
"15","4104420216501","Hirse feinkörnig","3","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Samen, Getreideprodukte, Getreidekörner, Hirse","Bio, en:Bio7Initiative","118"
"31","4104420031012","Apfelessig naturtrüb","0","Alnatura","Gewürzmittel, Essige, Apfelessige","DLG, Bio, Vegetarisch, EU-Öko-Verordnung, DLG Goldener Preis, Vegan, Bio 7 Initiative, Bioland, DE-ÖKO-001, EU-Landwirtschaft, en:Eg-oko-verordnung","119"
"45","40045191","SOJA SCHNETZEL FEIN ALNATURA","0","Alnatura","null","Bio, Vegetarisch, Vegan, The Vegan Society, fr:Triman","120"
"3","4104420214040","Hefeflocken","10","Alnatura","Lebensmittelzusatzstoff, en:Nutritional yeast","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-005, EU-Landwirtschaft, The Vegan Society, en:eg-oko-verordnung","121"
"10","4104420094703","Soja Schnetzel fein","12","Alnatura,Migros","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Hülsenfrüchte, Samen, Hülsenfruchtsamen, Getrockenete Hülsenfrüchte, Soja","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, Bio 7 Initiative, DE-ÖKO-006","122"
"26","4104420180420","Früchte müsli","13","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien, Frühstückscerealien mit Früchten, Müslis, Müslis mit Früchten","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-001, The Vegan Society, en:eg-oko-verordnung","123"
"80","4104420232570","Ingwer Limette Tee","11","Alnatura","Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees","Bio","124"
"36","4104420186279","Hafer Drink Natur","11","Alnatura","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Getreidemilch, Hafermilch","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, Bio 7 Initiative, Bioland, DE-ÖKO-006, EU-Landwirtschaft, FSC, FSC Mix, Laktosefrei, The Vegan Society, Fsc-c014047, Hafer-aus-deutschland, Öko-test-03-2019-sehr-gut","126"
"23","4016249207014","Soja Barista","8","Allos","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Dairy substitutes, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Hülsenfruchtmilch, Sojamilch","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Vegan, en:Certified B Corporation, Hergestellt in Italien","127"
"60","4104420174948","Ziegenyogurt","14","Alnatura","Milchprodukte, Fermentierte Lebensmittel, Desserts, Fermentierte Milch, Milchnachspeisen, en:Fermented dairy desserts, Joghurt, Ziegenmilchjoghurt","Bio, EU-Öko-Verordnung, Bio 7 Initiative, AT-BIO-402, FSC, FSC Mix","128"
"76","4104420140967","Alnatura Schafjoghurt","5","Alnatura","Milchprodukte, Fermentierte Lebensmittel, Desserts, Fermentierte Milch, Milchnachspeisen, en:Fermented dairy desserts, Joghurt, Schafmilchjoghurt","Bio, EU-Öko-Verordnung, Bio 7 Initiative, AT-BIO-402, FSC, FSC Mix, en:Eg-oko-verordnung","129"
"52","4104420215474","Kokos Hafer Crunchy","2","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien, en:Getreidekörner, en:Hafer","Bio, Bio 7 Initiative","130"
"16","4104420239302","Barista Erbse","17","Alnatura","en:plan milks","null","131"
"72","4104420239968","Dunkle Nuss","8","Alnatura","Imbiss, Süßer Snack, en:Cocoa and its products, Schokoladen, Bitterschokoladen, Schokolade mit Haselnüssen, Dunkle Schokoladen mit Haselnüssen","Vegetarisch, Vegan, The Vegan Society","132"
"15","4104420233546","Bio Erfrischungsgetränk mit Rhabarbersaft","19","Alnatura","null","null","133"
"73","4104420233751","Hirse Milchbrei","5","Alnatura","null","Bio","134"
"59","4104420232273","Glückstee","19","Alnatura","null","null","135"
"58","4104420240841","Dinkel Käse Sticks","9","Alnatura","null","null","136"
"60","71275321","Ziegen Frischkäse","2","Alnatura","null","null","137"
"29","4104420238664","Schlagsahne","13","Alnatura","null","null","138"
"3","4104420238282","Mini Dinkel Stangen","12","Alnatura","null","Bio, Biodynamische Landwirtschaft, Demeter","139"
"38","4104420029583","Reis-Risotto Reis Carnaroli","3","Alnatura","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Samen, Getreideprodukte, Getreidekörner, Reise, Japonica Reis, Mittelkornreis, Risotto Reis, Carnaroli Reis","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, Bio 7 Initiative, IT-BIO-007","140"
"6","3273227081023","So Soja! Natur","18","Sojade","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Produits fermentés, Légumineuses et dérivés, Substituts de produits laitiers, Desserts, Desserts végétaliens, Produits végétaux fermentés, Desserts végétaliens fermentés, Desserts de jus de soja fermenté, Yaourts soja natures","Peu ou pas de sucre, Bio, Végétarien, Bio européen, Sans gluten, Sans OGM, Agriculture non UE, Végétalien, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, Point Vert, Sans sucre, Nutriscore, Nutriscore A, en:The Vegan Society, AB Agriculture Biologique, en:Soya from france","141"
"63","4104420145900","Matcha Grüntee","8","Alnatura","Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés verts","Bio, Végétarien, Végétalien","142"
"71","4104420230460","Schlemmer Filet Bordelaise","10","Alnatura","Fisch und Meeresfrüchte, Fisch, en:Fatty fishes, Fertiggerichte, Fischfilets, Lachs, Lachsfilets","Bio, EU-Öko-Verordnung, PL-EKO-06","143"
"87","3273227082242","So Soja! Himbeere Maracuja","1","Sojade","Plant-based foods and beverages, Fermented foods, Dairy substitutes, Desserts, Non-dairy desserts, Non-dairy fermented foods, Non-dairy yogurts, Soy milk yogurts, Fruit soy yogurts, Mixed fruit soy yogurts, Tropical fruits soy yogurts","Organic, Vegetarian, EU Organic, No gluten, Non-EU Agriculture, Vegan, EU Agriculture, EU/non-EU Agriculture, FR-BIO-01, Natural flavors, Nutriscore, Nutriscore Grade B, The Vegan Society, AB Agriculture Biologique","144"
"7","4099888000031","Mousse au chocolat","18","Green Horn","Desserts, Schokoladendesserts, en:Vegan chocolate mousses","Bio, Vegetarisch, Vegan, Bioland, Europäische Vegetarier-Union, Europäische Vegetarier-Union Vegan","145"
"15","4099888000024","Griessbrei dinkel","4","Green Horn","Pflanzliche Lebensmittel und Getränke, en:Dairy substitutes, Desserts, Milchfreie Nachtische, en:Vegan semolina puddings","Bio, Vegetarisch, Vegan, Bioland, Europäische Vegetarier-Union, Europäische Vegetarier-Union Vegan","146"
"61","4104420213630","Tomatensauce Soja-Bolognese","13","Alnatura,Migros","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Gewürzmittel, Auf Fleisch basierende Lebensmittel, Saucen, Fleischsoßen, Nudelsoßen, Nudelsaucen auf Fleischbasis, Bolognese-Soße","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, Bio 7 Initiative, IT-BIO-006, The Vegan Society","147"
"74","4250193136574","Speckwürfel Roh Geräuchert","11","Packlhof Bio-Metzgerei","Auf Fleisch basierende Lebensmittel, Fleisch, Zubereitetes Fleisch, fr:Charcuteries diverses, Schwein, Speck, Geräucherter Speck, fr:Allumettes de porc, Speckwürfel, Schweinebauch","Bio, EU-Öko-Verordnung, Bioland","148"
"80","4063608500071","Frischer Bio Hafer Naturghurt Natur","3","Velike!","Pflanzliche Lebensmittel und Getränke, Fermentierte Lebensmittel, en:Dairy substitutes, Desserts, Milchfreie Nachtische, Fermentierte Lebensmittel ohne Milch, Pflanzenbasierte Joghurts, en:Oat milk yogurts","Bio, Vegetarisch, EU-Öko-Verordnung, Ohne Konservierungsstoffe, Nicht EU-Landwirtschaft, Vegan, DE-ÖKO-003, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Europäische Vegetarier-Union, Europäische Vegetarier-Union Vegan","149"
"37","4260289420432","Hafer Jogu Vanille","16","The Vegan Cow","Pflanzliche Lebensmittel und Getränke, Fermentierte Lebensmittel, en:Dairy substitutes, Desserts, Milchfreie Nachtische, Fermentierte Lebensmittel ohne Milch, Pflanzenbasierte Joghurts, en:Oat milk yogurts","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-006, en:eg-oko-verordnung, EU-Landwirtschaft","150"
"86","42359975","Cashew Vanille","19","Harvest Moon","Pflanzliche Lebensmittel und Getränke, Fermentierte Lebensmittel, en:Dairy substitutes, Desserts, Milchfreie Nachtische, Fermentierte Lebensmittel ohne Milch, Pflanzenbasierte Joghurts","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Vegan, AT-BIO-301, en:eg-oko-verordnung, Ohne Zuckerzusatz, Laktosefrei, fr:Sans guten","151"
